people_id;name;popularity;imdb_id;gender
934219;Liam McIntyre;11.187;nm2553987;2
1165384;Gaia Weiss;12.955;nm4719349;1
72129;Jennifer Lawrence;66.801;nm2225369;1
25002;Lee Byung-hun;17.374;nm0496932;2
68812;Ed Asner;16.901;nm0000799;2
80676;Jordan Nagai;4.937;nm2973712;2
91671;Colman Domingo;10.22;nm0231458;2
112476;Dylan Minnette;36.479;nm1910255;2
32798;Elisabeth Moss;21.972;nm0005253;1
83860;Aldis Hodge;18.844;nm0388038;2
72855;Felicity Jones;16.294;nm0428065;1
1524100;Tom Blyth;14.226;nm3880241;2
2217977;Rachel Zegler;17.852;nm10399505;1
53688;Lily Cole;8.015;nm2178959;1
19536;Josh Duhamel;17.288;nm0241049;2
19540;Peter Cullen;13.765;nm0191520;2
2744321;Biljana Čekić;0.496;;0
1046852;Marko Janketić;1.744;nm0417711;2
85691;Vuk Kostić;2.374;nm0467451;2
2606;Tony Kgoroge;2.108;nm0450961;2
91547;Vijay;27.474;nm0897201;2
1123766;Vijay Sethupathi;14.931;nm4043111;2
2483439;Arjun Das;6.719;nm10183124;2
52849;Louis C.K.;7.031;nm0127373;2
51989;Jessica Lucas;18.824;nm1140300;1
215055;Steven Yeun;16.494;nm3081796;2
1057068;Han Yeri;7.227;nm3680658;1
1080935;Youn Yuh-jung;7.227;nm0950926;1
17373;Jürgen Vogel;9.63;nm0900915;2
49767;Frederick Lau;5.223;nm1035643;2
38773;Max Riemelt;8.544;nm0726262;2
3115932;Sophie Wilde;7.392;nm12145223;1
2644232;Alexandra Jensen;3.391;;1
3047804;Joe Bird;6.29;;2
1413390;Diego Calva;11.523;nm3886586;2
931944;Ellar Coltrane;6.597;nm1294664;3
1511997;Andi Matichak;6.644;nm5506858;1
1267684;James Jude Courtney;6.244;nm0183921;2
11288;Robert Pattinson;53.47;nm1500155;2
60073;Brie Larson;34.851;nm0488953;1
970219;Teyonah Parris;6.4;nm3500582;1
2798462;Iman Vellani;11.436;nm11940123;1
83276;Kenny Wormald;1.723;nm1552693;2
143240;Julianne Hough;18.309;nm2584600;1
80863;Masahiro Motoki;5.428;nm0609403;2
21658;Ryoko Hirosue;13.216;nm0386414;1
70626;Tsutomu Yamazaki;5.159;nm0945734;2
1674162;Jonathan Majors;20.926;nm3718007;2
17605;Idris Elba;41.053;nm0252961;2
1348474;Camille Cottin;13.862;nm1891185;1
1293681;Yash;5.896;nm5232139;2
567332;Fergus Riordan;3.059;nm2171157;2
44649;Violante Placido;4.412;nm0686376;1
12660;Gavan O'Herlihy;6.408;nm0641398;2
1373737;Florence Pugh;70.953;nm6073955;1
1052109;Harry Styles;27.232;nm4089170;2
52262;Sean Maguire;9.045;nm0536630;2
28639;Carmen Electra;28.733;nm0001182;1
19961;Nina Dobrev;53.381;nm2400045;1
1468779;Jimmy O. Yang;6.675;nm4497202;2
2000335;Darren Barnet;19.586;nm6651162;2
23498;Alexander Ludwig;24.234;nm1573253;2
16850;Rose McGowan;11.82;nm0000535;1
6407;Marley Shelton;10.024;nm0005420;1
95039;Sofia Vassilieva;9.163;nm1100839;1
85450;Mithun Chakraborty;33.818;nm0149822;2
6217;Anupam Kher;22.179;nm0451600;2
1439075;Darshan Kumaar;1.455;nm6674439;2
17487;John Gallagher Jr.;11.141;nm0302330;2
1371297;Adria Arjona;36.326;nm5245722;1
37046;Dania Ramirez;14.681;nm1268158;1
53828;Jennifer Carpenter;22.645;nm1358539;1
1303037;Taron Egerton;31.36;nm5473782;2
1639847;Yahya Abdul-Mateen II;6.84;nm5584344;2
58549;Bill Irwin;7.381;nm0410347;2
2131;Ken Leung;29.79;nm0504962;2
109869;Kristen Schaal;25.844;nm1102891;1
58478;Kevin Nealon;13.689;nm0005265;2
1136406;Tom Holland;64.855;nm4043618;2
505710;Zendaya;61.66;nm3918035;1
2511949;Anna-Maria Sieklucka;32.242;nm11110971;1
2349355;Michele Morrone;50.056;nm9016108;2
1138242;Bronisław Wrocławski;1.74;nm0943002;2
1546398;Disha Patani;8.501;nm7796669;1
6519;Randeep Hooda;4.934;nm0393535;2
41089;Martin Starr;18.293;nm0771414;2
221192;Kathryn Newton;21.821;nm1105980;1
1972881;Celeste O'Connor;10.57;nm9305936;3
19538;Rachael Taylor;16.384;nm1592225;1
52442;Olivia Thirlby;11.827;nm1880888;1
78245;Shahid Kapoor;19.131;nm1372788;2
71271;Tarun Arora;3.228;nm1595577;2
52848;Isla Fisher;25.418;nm0279545;1
78080;Krysten Ritter;40.703;nm1269983;1
5443;Vincent Lindon;4.908;nm0512071;2
2418333;Agathe Rousselle;2.631;nm5777565;1
1144473;Garance Marillier;5.103;nm4469165;1
1080195;Vicky Krieps;11.446;nm3043279;1
206919;Daniel Kaluuya;19.101;nm2257207;2
1602972;Brandon Perea;6.896;nm5155952;2
78323;Joon Park;5.013;nm2684445;2
6944;Octavia Spencer;22.609;nm0818055;1
934281;Alex Wolff;13.514;nm1842974;2
1538780;Judah Lewis;8.212;nm6237346;2
1372369;Samara Weaving;26.717;nm3034977;1
974169;Jenna Ortega;130.036;nm4911194;1
1256603;Natsuki Hanae;17.532;nm5137121;2
1563442;Akari Kito;15.747;nm6981978;1
119145;Hiro Shimono;10.703;nm1683003;2
1766034;Mrunal Thakur;27.297;nm7021807;1
115440;Sydney Sweeney;165.427;nm2858875;1
1428070;Isabela Merced;40.257;nm5097044;1
7497;Holt McCallany;20.464;nm0564697;2
19923;Hugh Bonneville;19.66;nm0095017;2
39658;Sally Hawkins;21.017;nm1020089;1
1394758;Ine Marie Wilmann;9.339;nm3462742;1
225810;Kim S. Falck-Jørgensen;4.288;nm1504755;2
105563;Mads Sjøgård Pettersen;4.715;nm3162723;2
150802;Claes Bang;7.407;nm0051903;2
62561;Tessa Thompson;28.974;nm1935086;1
39213;Keir O'Donnell;7.338;nm1218757;2
556356;Vanessa Kirby;32.938;nm3948952;1
110068;Ryan Dunn;4.452;nm0242756;2
6195;Harold Perrineau;35.55;nm0674782;2
27105;Ed Helms;15.896;nm1159180;2
4735;John Doman;11.816;nm0231283;2
237405;Lady Gaga;22.41;nm3078932;1
932967;Mahershala Ali;25.423;nm0991810;2
1373659;Melissa Barrera;20.516;nm4574440;1
2174509;Mason Gooding;17.821;nm2864252;2
53397;Christina Aguilera;7.484;nm0004694;1
1741367;Alana Haim;4.404;nm6076229;1
2764542;Cooper Hoffman;6.06;nm11866274;2
95696;Lorna Raver;3.301;nm0712404;1
1253360;Pedro Pascal;94.127;nm0050959;2
21676;Sharon Horgan;6.748;nm1279721;1
75036;Natalya Rudakova;14.375;nm3130063;1
1487546;Lucas McHugh Carroll;0.732;nm3488879;0
1898;Eddie Jemison;10.378;nm0420646;2
1763709;Aaron Pierre;19.047;nm7543974;2
90451;Tom Sturridge;7.652;nm0836432;2
27104;Johnny Simmons;8.738;nm2215447;2
6283;Michael Nyqvist;10.282;nm0638824;2
79196;Lena Endre;6.572;nm0256890;1
31136;Chris Brown;12.141;nm2093097;2
1625558;Awkwafina;30.233;nm5377144;1
62816;Josh Zuckerman;7.169;nm0958430;2
58370;Amanda Crew;14.942;nm1468739;1
54729;Clark Duke;15.065;nm0241173;2
82191;Sharlto Copley;10.44;nm1663205;2
82193;Jason Cope;1.46;nm2271261;2
97599;Nathalie Boltt;6.504;nm1410076;1
124112;Charles Parnell;6.94;nm0663174;2
14329;Dean Norris;30.585;nm0606487;2
1586047;Owen Teague;8.775;nm4977122;2
2146942;Freya Allan;24.795;nm8463347;1
79072;Kevin Durand;37.602;nm0243806;2
51992;Odette Annable;16.869;nm0951148;1
74382;Kåre Hedebrant;3.095;nm2968765;2
74383;Lina Leandersson;2.076;nm2968351;1
74384;Per Ragnar;2.129;nm0706537;2
934289;Kiernan Shipka;43.397;nm2215143;1
542870;Olivia Holt;8.364;nm3127051;1
2091629;Troy Leigh-Anne Johnson;4.494;nm8300011;1
74409;Eric Winter;21.168;nm0935721;2
94421;Bobby Campo;6.328;nm2092545;2
94423;Shantel VanSanten;21.298;nm1416900;1
84076;Nick Zano;17.083;nm1214657;2
2750818;Tristan Harris;0.716;nm9038510;2
4485926;Jeff Seibert;0.624;;0
4485928;Bailey Richardson;0.09;;0
56586;Chris Pontius;4.845;nm0690686;2
77517;Isabelle Fuhrman;22.639;nm2265157;1
71374;Christian Friedel;4.188;nm3041056;2
26498;Ernst Jacobi;1.456;nm0414272;2
119065;Leonie Benesch;11.77;nm2914059;1
67849;Mary-Kate Olsen;6.79;nm0001581;1
80591;Rashida Jones;37.621;nm0429069;1
766;Ashraf Barhom;2.421;nm1678557;2
3642130;Karam Taher;0.777;;0
3642132;Tala Gammoh;0.071;;0
81425;Philippe Petit;1.343;nm0677597;2
81426;Jean François Heckel;0.001;nm3072750;0
81428;Jean-Louis Blondeau;0.001;nm3072759;0
1005852;Janelle Monáe;6.254;nm1847117;3
933238;Rebecca Ferguson;63.723;nm0272581;1
235767;Colin O'Donoghue;8.0;nm1524440;2
137919;Maricel Álvarez;1.253;nm3159825;1
137920;Hanaa Bouchaib;0.308;nm3904817;1
1018;Nikolaj Lie Kaas;9.786;nm0509263;2
4467;Lars Brygmann;7.196;nm0117368;2
587020;Theo James;50.167;nm3772243;2
213083;Lara Pulver;11.848;nm3091498;1
81092;Asin Thottumkal;6.645;nm1821791;1
81093;Jiah Khan;2.258;nm2318317;1
61178;Alia Shawkat;14.463;nm0790057;1
23776;Matt King;4.964;nm0455057;2
19775;James Lance;4.604;nm0484202;2
78804;Jocelin Donahue;6.152;nm2439994;1
100552;Mary Woronov;5.415;nm0001862;1
2035239;Sarah Yarkin;9.572;nm4712111;1
122851;Elsie Fisher;10.512;nm3220568;3
172254;Mark Burnham;3.572;nm0122511;2
16376;Larry David;13.243;nm0202970;2
120832;Kasia Smutniak;6.127;nm0810738;1
17183;Jackie Earle Haley;19.807;nm0355097;2
108916;Rooney Mara;18.939;nm1913734;1
49624;Jensen Ackles;29.979;nm0010075;2
90596;Katie Featherston;3.839;nm2209370;1
90597;Micah Sloat;1.641;nm2913790;2
90598;Mark Fredrichs;0.686;nm2104166;2
62105;Kerry Condon;20.475;nm0174403;1
115146;Dominique McElligott;20.426;nm1069800;1
43416;Vinay Pathak;1.997;nm0665555;2
81928;Anushka Sharma;12.221;nm3087728;1
1550586;Mickey Leon;1.159;nm1573064;2
585502;Ori Sivan;0.621;nm0803348;2
34202;Matt Lanter;19.601;nm1782667;2
41345;Ashley Eckstein;3.615;nm0237065;1
4068148;Madeleine Yuna Voyles;11.863;nm12719194;1
97576;Gemma Chan;15.342;nm2110418;1
112013;Rain;15.028;nm1713653;2
1654001;Amber Midthunder;22.934;nm1690270;1
3675371;Dakota Beavers;2.722;nm13396806;2
87126;Michelle Thrush;2.46;nm0861969;1
53674;Sharman Joshi;3.644;nm0430817;2
96066;Liam Hemsworth;25.257;nm2955013;2
62754;Emma Lung;2.353;nm1344335;1
4115011;Arjan Aujla;0.728;;0
3623;Elena Anaya;15.199;nm0025745;1
88059;Tommy Davidson;6.282;nm0203508;2
75912;Kim Yun-seok;6.054;nm2412823;2
75913;Ha Jung-woo;9.024;nm1978402;2
75914;Seo Young-hee;6.375;nm1320089;1
59882;Paz de la Huerta;8.194;nm0209289;1
112741;Nathaniel Brown;1.691;nm1140926;2
112745;Cyril Roy;1.526;nm3026521;2
84223;Anna Kendrick;56.474;nm0447695;1
138009;Rick Malambri;3.13;nm2463696;2
54503;Adam Sevani;7.225;nm1782560;2
1338420;Joe Slaughter;1.91;nm3534501;2
89819;Zachary Gordon;16.138;nm2325393;2
111922;Robert Capron;9.43;nm2953573;2
17782;Colm Meaney;17.751;nm0000538;2
1094091;Maika Monroe;27.981;nm2140860;1
1327613;Karl Glusman;9.668;nm3194762;2
39659;Burn Gorman;20.448;nm1218607;2
1397778;Anya Taylor-Joy;50.732;nm5896355;1
52891;Tom Burke;15.48;nm0121895;2
1173984;Olivia Cooke;28.562;nm4972453;1
973091;Ana Coto;3.177;nm4519628;1
33286;Matthew Settle;12.41;nm0786136;2
74308;Christopher Carley;3.434;nm1542291;2
74309;Bee Vang;5.558;nm3057402;2
64928;Art Garfunkel;6.244;nm0307316;2
78994;Sergio Peris-Mencheta;8.886;nm0673824;2
53807;Armie Hammer;27.484;nm2309517;2
41297;Alex O'Loughlin;17.249;nm1533927;2
113224;Michaela Watkins;5.816;nm1143861;1
120932;Claire Foy;17.685;nm2946516;1
20404;Vanessa Lachey;13.744;nm0591373;1
1114053;Gary 'G. Thang' Johnson;1.387;nm1674759;2
36801;Adam Scott;19.86;nm0004395;2
126478;Kim Hye-ja;7.696;nm1067547;1
70336;Won Bin;11.245;nm1047193;2
1299287;Jin Goo;5.921;nm1918588;2
9188;Billy Connolly;16.614;nm0175262;2
72985;Ramón Rodríguez;6.709;nm1913125;2
149484;Will Rothhaar;4.166;nm0745194;2
2603;Hakeem Kae-Kazim;7.125;nm0434444;2
3972;Wentworth Miller;61.89;nm0589505;2
20519;Simon Yam;11.613;nm0945189;2
117760;Lynn Hung;1.718;nm3237713;1
57451;Leslie Bibb;18.383;nm0004753;1
1767250;Ariana Greenblatt;37.055;nm7567556;1
1696016;Chloe Coleman;34.905;nm5668548;1
59919;Russell Brand;12.285;nm1258970;2
229932;Golshifteh Farahani;21.682;nm0267042;1
1886169;Adam Bessa;4.496;nm5575653;2
12982;Peter Capaldi;9.23;nm0134922;2
2441;Tom Hollander;18.215;nm0390903;2
85825;Leighton Meester;42.224;nm1015262;1
91643;Katie Jarvis;1.143;nm3086235;1
8309;Kierston Wareing;2.78;nm1663573;1
6576;Mark Rolston;18.866;nm0001679;2
15760;Josh Peck;15.591;nm0669681;2
92404;Joel Kinnaman;22.792;nm1172478;2
81051;Tahar Rahim;12.66;nm2588665;2
17498;Niels Arestrup;4.455;nm0034390;2
89624;Adel Bencherif;3.422;nm1513288;2
222121;Ben Schwartz;15.941;nm2355635;2
110742;Tika Sumpter;12.476;nm1754366;1
232006;Nat Wolff;7.124;nm1822659;2
1200864;LaKeith Stanfield;14.916;nm3147751;2
1392137;Margaret Qualley;148.173;nm4960279;1
16867;Luis Tosar;8.673;nm0869088;2
110424;Alberto Ammann;5.666;nm2975962;2
37569;Antonio Resines;3.186;nm0720277;2
129928;Sarah Butler;9.474;nm1713632;1
90576;Jeff Branson;3.826;nm0105226;2
3801;Tracey Walter;12.621;nm0910145;2
1224566;Jonathan D. Mellor;1.382;;2
1491227;Óscar Zafra;2.531;nm0971334;2
38280;Tang Wei;10.276;nm2325018;1
1244822;Lee Jung-hyun;5.171;nm0497630;1
3262411;Jack Nielen;0.077;;2
38664;Sullivan Stapleton;8.658;nm0822982;2
77498;Lubna Azabal;5.795;nm0044073;1
84573;Mélissa Désormeaux-Poulin;2.593;nm0246386;1
88592;Maxim Gaudette;2.695;nm0309945;2
68307;Luke Mably;8.71;nm0531101;2
105238;Chukwudi Iwuji;5.802;nm1030244;2
105235;Adar Beck;0.949;nm3065862;1
2230991;Daisy Edgar-Jones;31.66;nm8402992;1
83271;Glen Powell;48.719;nm1412974;2
1560244;Anthony Ramos;27.174;nm6588867;2
125025;Joey King;59.17;nm1428821;1
210824;Kristen Connolly;11.467;nm1393354;1
51533;Fran Kranz;10.069;nm0469823;2
92614;Dawn Olivieri;52.622;nm1685408;1
1371398;O'Shea Jackson Jr.;10.273;nm6578009;2
84214;Taylor Lautner;13.337;nm1210124;2
2431166;Filippo Scotti;1.548;nm8452426;2
116532;Teresa Saponangelo;2.076;nm0764606;1
4390;Ludivine Sagnier;12.475;nm0756203;1
73710;Raad Rawi;6.63;nm0712562;2
54479;Bailee Madison;26.402;nm1933128;1
53240;Riz Ahmed;13.542;nm1981893;2
66027;Sergej Trifunović;6.362;nm0872729;2
574658;Jelena Gavrilović;7.978;nm1011158;1
93193;Kamal Haasan;20.007;nm0352032;2
237045;Prabhas;25.742;nm1659141;2
931253;Nikita Efremov;4.161;nm3362705;2
1466773;Sofia Lebedeva;8.97;nm7305693;1
1013156;Mikkel Boe Følsgaard;3.983;nm3140538;2
76920;Vegar Hoel;4.313;nm0388473;2
76917;Charlotte Frogner;2.605;nm2297067;1
76919;Stig Frode Henriksen;2.307;nm2552337;2
3232669;Jude Hill;1.583;nm11879379;2
3065081;Lewis McAskie;0.777;nm11888099;2
147056;Caitríona Balfe;16.074;nm1495520;1
1277188;Jacob Tremblay;23.126;nm5016878;2
2990400;Emma Berman;1.653;nm11735922;1
35792;Jimmy Shergill;11.546;nm0792116;2
110927;Penn Badgley;32.458;nm0046112;2
52971;John Abraham;13.891;nm1303433;2
77234;Priyanka Chopra Jonas;28.684;nm1231899;1
83261;Michael Pollan;0.703;nm2293679;2
54758;Eric Schlosser;0.638;nm1906802;2
1532950;Richard Lobb;0.237;nm3921128;0
530618;Jane Levy;16.227;nm3994408;1
79795;Shiloh Fernandez;6.484;nm2057036;2
590479;Craig Foster;1.319;nm0287741;2
3063936;Tom Foster;1.155;;2
55536;Melissa McCarthy;26.082;nm0565250;1
1240487;Kate McKinnon;18.254;nm0571952;1
1016168;Lily James;28.315;nm4141252;1
567269;Jessica Brown Findlay;14.005;nm3726887;1
1163622;Pete Ploszek;7.389;nm5293935;2
64295;Alan Ritchson;32.377;nm2024927;2
15034;Jeremy Howard;5.837;nm0397386;2
1285028;Kriti Sanon;30.175;nm5305841;1
221581;Rebel Wilson;16.219;nm2313103;1
1246972;Ruby Rose;18.016;nm3199307;1
76594;Miley Cyrus;15.87;nm1415323;1
41308;Bobby Coleman;4.392;nm1544100;2
49735;Aidan Gillen;20.874;nm0318821;2
136127;Alex Sharp;5.894;nm5189784;2
1251069;Nathalie Emmanuel;39.897;nm2812026;1
229396;Ruby O. Fee;15.96;nm3382410;1
93647;Soledad Villamil;2.563;nm0897845;1
93648;Pablo Rago;1.295;nm0706567;2
86310;Connie Britton;16.779;nm0110168;1
164945;Sarah Shahi;69.055;nm1083404;1
21318;Scout Taylor-Compton;9.766;nm0174021;1
9832;Tyler Mane;9.617;nm0541932;2
77335;Ben Mendelsohn;15.145;nm0578853;2
110913;Joe Chisholm;0.568;nm3453367;0
110914;Mandy-Rae Cruikshank;0.151;nm2536372;0
110916;Charles Hambleton;0.598;nm3174809;0
2408703;Maria Bakalova;24.986;nm7210025;1
61659;Chris Messina;14.354;nm0582149;2
81682;Bojana Novaković;16.239;nm0636942;1
4734;Jenny O'Hara;18.47;nm0641266;1
58791;Patrick Fabian;22.07;nm0264579;2
120248;Ashley Bell;4.796;nm0068042;1
120249;Iris Bahr;1.429;nm0052754;1
2286683;Leslie Grace;1.842;nm6051155;1
86034;Julianne Nicholson;10.555;nm0629855;1
95101;Charlie Day;21.584;nm0206359;2
131820;Emma Bell;8.258;nm0068187;1
7431;Kevin Zegers;19.253;nm0954225;2
17743;Miranda Cosgrove;36.617;nm1388927;1
1260481;Greta Lee;15.313;nm2336966;1
1387126;Teo Yoo;7.438;nm1654982;2
37154;John Magaro;8.407;nm1910274;2
221809;Taylor Schilling;21.795;nm2279940;1
10401;Blythe Danner;10.857;nm0001100;1
13309;Oprah Winfrey;16.453;nm0001856;1
54697;Dave Franco;26.305;nm2002649;2
1583307;Natasha Liu Bordizzo;10.255;nm6812060;1
1721740;Camila Mendes;34.6;nm6161516;1
1903874;Maya Hawke;17.418;nm1638321;1
148992;Austin Abrams;14.505;nm3641002;2
1186659;Lily Sullivan;6.869;nm4591498;1
220620;Alyssa Sutherland;27.724;nm1451415;1
144080;Morgan Davies;9.617;nm3115934;2
58593;Ko Shibasaki;9.875;nm0793069;1
935201;Diego Boneta;14.266;nm1546300;2
1172147;Daniel Zovatto;18.503;nm4683167;2
210454;Alex Essoe;5.356;nm3012273;1
1223786;Emilia Clarke;65.595;nm3592338;1
224181;Jai Courtney;17.613;nm2541974;2
2135069;Jojo T. Gibbs;3.322;nm6851510;1
17181;Ty Simpkins;15.559;nm1339223;2
6971;Nigel Lindsay;4.169;nm0512283;2
2959;Kayvan Novak;10.528;nm1315378;2
1267329;Lupita Nyong'o;30.974;nm2143282;1
1597365;Joseph Quinn;23.243;nm4806449;2
1356210;Millie Bobby Brown;79.257;nm5611121;1
73357;Eleanor Tomlinson;13.524;nm1870434;1
5699;Patti LuPone;28.425;nm0526985;1
39388;Amy Ryan;23.574;nm0752407;1
221985;Jamie Blackley;4.298;nm3284401;2
60458;Liana Liberato;19.515;nm1882929;1
1254583;Jamie Dornan;25.842;nm1946193;2
229933;Shahab Hosseini;7.379;nm1486911;2
559566;Payman Maadi;10.311;nm1818216;2
1421427;Abraham Attah;2.268;nm6781688;2
2427355;Emmanuel Nii Adom Quaye;0.427;nm7637009;0
1907002;Charles Melton;8.387;nm6217576;2
999325;Landry Bender;4.215;nm4085883;1
930183;Nikhil Siddhartha;5.41;nm2981266;2
1470724;Anupama Parameswaran;15.603;nm7322042;1
1064957;Srinivasa Reddy;11.381;nm2210188;2
85034;Ranbir Kapoor;22.178;nm1633541;2
1752056;Rashmika Mandanna;26.832;nm8612305;1
72118;Anil Kapoor;26.21;nm0438463;2
122428;Christos Stergioglou;2.078;nm1176651;2
17587;Michele Valley;6.107;nm0885091;1
122424;Hristos Passalis;4.329;nm3217334;2
1590797;Sadie Sink;43.224;nm5584750;1
1498158;Jessie Buckley;15.816;nm2976580;1
139549;Rory Kinnear;25.441;nm1239499;2
1611824;Paapa Essiedu;4.233;nm5469396;2
21134;John Slattery;16.983;nm0805476;2
62410;Sammo Hung;18.969;nm0005033;2
109434;Huang Xiaoming;6.747;nm2119781;2
1360317;Hong Chau;15.084;nm2186865;1
239996;Benjamin Walker;8.245;nm0907548;2
117690;Prithviraj Sukumaran;18.413;nm1335387;2
85883;Shruti Haasan;8.662;nm1599046;1
1274508;Jaeden Martell;25.846;nm5897057;2
1481238;Sophia Lillis;20.296;nm6096118;1
1115984;Jason Mitchell;4.876;nm4207146;2
236048;Rosie Huntington-Whiteley;13.491;nm2492819;1
16861;John Hawkes;13.89;nm0370035;2
54711;Kevin Breznahan;4.606;nm0108362;2
31717;January Jones;23.522;nm0005064;1
202949;Devin Brochu;2.292;;2
130640;Hailee Steinfeld;66.578;nm2794962;1
13250;Hidetoshi Nishijima;8.004;nm0632689;2
1509659;Toko Miura;4.367;nm4392528;1
124402;Masaki Okada;10.209;nm2347861;2
1006864;Ni Ni;7.133;nm4809043;1
1031246;Tong Dawei;3.499;nm1291827;2
35793;Abhishek Bachchan;36.324;nm0045393;2
1115720;Yami Gautam;5.763;nm4417069;1
1077932;Nimrat Kaur;52.384;nm1909661;1
481337;Kaitlyn Dever;15.569;nm3239803;1
123879;Matt Nable;9.223;nm2506835;2
51798;Katee Sackhoff;30.152;nm0755267;1
1059597;Zoey Deutch;30.864;nm3614913;1
137108;Johnny Flynn;9.373;nm1926865;2
10982;Harry Melling;15.88;nm0577982;2
86232;Lucy Boynton;13.979;nm2377903;1
63312;Yvonne Strahovski;47.96;nm2088803;1
1476330;Gabriel LaBelle;8.008;nm5450413;2
149192;Ayrton Senna;4.514;nm0784389;2
149193;Alain Prost;1.324;nm1169354;2
229855;Frank Williams;0.87;nm2604029;2
2361843;Morten Burian;2.633;nm1625296;2
1518801;Sidsel Siem Koch;4.592;nm7116195;1
45754;Fedja van Huêt;3.498;nm0404806;2
1156024;Tao Okamoto;10.644;nm5148840;1
54882;Morena Baccarin;76.31;nm1072555;1
1047649;Ed Skrein;23.6;nm4534098;2
551020;Oliver Jackson-Cohen;5.392;nm2719825;2
81685;Frank Grillo;32.833;nm0342029;2
18056;Koji Yakusho;10.497;nm0945131;2
74377;Takayuki Yamada;18.111;nm1303233;2
70209;Yûsuke Iseya;3.093;nm0410832;2
131519;Rihanna;12.32;nm1982597;1
104561;Craig Roberts;3.287;nm1064292;2
45749;Thekla Reuten;9.21;nm0720671;1
34490;Sarah Paulson;25.052;nm0005299;1
1047644;Jeremy McWilliams;0.918;nm4835245;2
1711557;Lynsey Taylor Mackay;2.265;nm5860325;1
681;Nina Hoss;7.745;nm0396125;1
1385600;Noémie Merlant;13.098;nm4374524;1
2300122;Nell Verlaque;16.848;nm9321325;1
2773990;Addison Rae;14.75;nm11290905;1
1665;Eddie Marsan;17.637;nm0550371;2
3956612;Elizabeth Kaluev;1.273;;1
186573;Zack Duhame;3.597;nm0241033;2
226366;Brian Tyree Henry;19.805;nm3109964;2
71507;Marc-André Grondin;6.511;nm0343082;2
17486;Alison Pill;13.359;nm0683467;1
43323;José Luis García Pérez;1.681;nm0305825;2
559068;Robert Paterson;3.0;nm1746358;2
1023483;Phoebe Waller-Bridge;13.357;nm3564817;1
1163789;Sophia Ali;8.487;nm1496115;1
141687;Dianna Agron;11.213;nm1872698;1
20374;Teresa Palmer;41.512;nm1954240;1
51383;Tyler Labine;11.299;nm0479527;2
74618;Katrina Bowden;11.978;nm2197298;1
23721;Dieter Laser;4.422;nm0489504;2
121574;Ashley C. Williams;1.303;nm2280521;1
121575;Ashlynn Yennie;11.34;nm2460100;1
59233;Scoot McNairy;17.512;nm1058940;2
56677;Whitney Able;6.382;nm2016345;1
3081136;Mario Zuniga Benavides;0.554;;0
22434;Betsy Russell;7.199;nm0751018;1
236695;John Boyega;17.977;nm3915784;2
66431;Jodie Whittaker;9.053;nm2092886;1
98772;Lauren London;20.761;nm1988575;1
148012;Jorma Tommila;9.024;nm0866918;2
76547;Aksel Hennie;4.634;nm0377336;2
116265;Jack Doolan;3.709;nm1660027;2
3918497;Dominic Sessa;2.905;nm14073757;2
1180099;Da'Vine Joy Randolph;6.783;nm5007768;1
1489211;Simu Liu;15.851;nm4855517;2
1225953;Sterling K. Brown;17.699;nm1250791;2
1537686;Naomi Ackie;12.864;nm7609875;1
35028;Zoe Kazan;13.021;nm1443740;1
55615;Megan Park;13.67;nm1177914;1
11180;David Bradley;21.454;nm0103195;2
2099810;Gregory Mann;1.331;nm9640481;2
1496393;Beanie Feldstein;8.307;nm2788156;1
1394648;Jessica Williams;11.304;nm1790970;1
8177;Michael Ealy;12.506;nm1013003;2
187400;Laura Gordon;13.287;nm1916003;1
62486;Ian Bliss;2.65;nm0088513;2
3409041;Shimon Yehuda Hayut;0.591;;2
3409037;Cecilie Fjellhøy;0.14;nm13362924;1
3409049;Pernilla Sjöholm;0.283;nm13362925;1
568657;Sofia Boutella;24.06;nm1154749;1
91520;Michiel Huisman;18.042;nm0401264;2
886;William Fichtner;37.904;nm0001209;2
996701;Miles Teller;19.819;nm1886602;2
78452;Gina Carano;17.596;nm2442289;1
1620961;Lijomol Jose;4.127;nm7934649;1
4504267;Baby Joshika Maya;0.001;;0
11678;Rainn Wilson;18.156;nm0933988;2
232396;Max Irons;6.375;nm1796057;2
61263;Skyler Gisondo;15.316;nm1711114;2
119592;Aubrey Plaza;87.526;nm2201555;1
51995;Theo Rossi;17.124;nm0744331;2
25382;Megalyn Echikunwoke;11.134;nm0248461;1
144591;Kim Sae-ron;8.051;nm3393343;1
552067;Kim Tae-hun;8.571;nm3702737;2
36594;Juno Temple;36.419;nm1017334;1
2026050;Emmy Raver-Lampman;5.752;nm8287501;1
1375501;Bobby Naderi;3.281;nm2373989;2
82163;C.J. Wallace;3.036;nm3246926;2
54633;Grace Caroline Currey;15.809;nm1534201;1
1279279;Virginia Gardner;31.419;nm4722966;1
224513;Ana de Armas;144.528;nm1869101;1
2547382;Sapthami Gowda;2.037;nm11354885;1
550166;Kishore;1.957;nm3597258;2
1261694;Barkhad Abdi;5.674;nm5831542;2
1266859;Barkhad Abdirahman;1.93;nm5831543;2
91548;Nayanthara;20.121;nm1521381;1
118243;Sprague Grayden;10.275;nm0337042;1
87220;Brian Boland;2.619;nm1705210;2
141374;Molly Ephraim;6.131;nm1454378;1
83356;Jamie Campbell Bower;13.767;nm2570429;2
